sm_a,sm_b,mean_abs_diff,gpc_a,gpc_b
99,123,2.4,6,7
99,144,2.4,6,7
99,145,2.4,6,7
99,160,2.3,6,7
99,161,2.3,6,7
99,14,2.4,6,8
99,15,2.4,6,8
99,36,2.4,6,8
99,37,2.4,6,8
99,58,2.4,6,8
99,59,2.4,6,8
99,80,2.4,6,8
99,81,2.4,6,8
99,102,2.4,6,8
99,103,2.4,6,8
99,124,2.4,6,8
99,125,2.4,6,8
99,146,2.4,6,8
99,147,2.4,6,8
99,162,2.4,6,8
99,163,2.4,6,8
99,16,2.4,6,9
99,17,2.4,6,9
99,38,2.4,6,9
99,39,2.4,6,9
99,60,2.4,6,9
99,61,2.4,6,9
99,82,2.4,6,9
99,83,2.4,6,9
99,104,2.4,6,9
99,105,2.4,6,9
99,126,2.4,6,9
99,127,2.4,6,9
99,148,2.4,6,9
99,149,2.4,6,9
99,164,2.4,6,9
99,165,2.4,6,9
99,18,2.4,6,10
99,19,2.4,6,10
99,40,2.4,6,10
99,41,2.4,6,10
99,62,2.4,6,10
99,63,2.4,6,10
99,84,2.3,6,10
99,85,2.3,6,10
99,106,2.4,6,10
99,107,2.4,6,10
99,128,2.4,6,10
99,129,2.4,6,10
99,150,2.4,6,10
99,151,2.4,6,10
99,166,2.4,6,10
99,167,2.4,6,10
99,20,2.4,6,0
99,21,2.4,6,0
99,42,2.4,6,0
99,43,2.4,6,0
99,64,2.3,6,0
99,65,2.3,6,0
99,86,2.3,6,0
99,87,2.3,6,0
99,108,2.4,6,0
99,109,2.4,6,0
99,130,2.4,6,0
99,131,2.4,6,0
99,152,2.3,6,0
99,153,2.3,6,0
99,168,2.3,6,0
99,169,2.3,6,0
120,0,2.4,6,1
120,1,2.4,6,1
120,22,2.3,6,1
120,23,2.3,6,1
120,44,2.3,6,1
120,45,2.3,6,1
120,66,2.3,6,1
120,67,2.3,6,1
120,88,2.3,6,1
120,89,2.3,6,1
120,110,2.3,6,1
120,111,2.3,6,1
120,132,2.3,6,1
120,133,2.3,6,1
120,2,2.4,6,2
120,3,2.4,6,2
120,24,2.4,6,2
120,25,2.4,6,2
120,46,2.4,6,2
120,47,2.4,6,2
120,68,2.3,6,2
120,69,2.3,6,2
120,90,2.4,6,2
120,91,2.4,6,2
120,112,2.3,6,2
120,113,2.3,6,2
120,134,2.3,6,2
120,135,2.3,6,2
120,4,2.4,6,3
120,5,2.4,6,3
120,26,2.4,6,3
120,27,2.4,6,3
120,48,2.4,6,3
120,49,2.3,6,3
120,70,2.3,6,3
120,71,2.3,6,3
120,92,2.4,6,3
120,93,2.4,6,3
120,114,2.3,6,3
120,115,2.3,6,3
120,136,2.3,6,3
120,137,2.3,6,3
120,6,2.4,6,4
120,7,2.4,6,4
120,28,2.3,6,4
120,29,2.3,6,4
120,50,2.3,6,4
120,51,2.3,6,4
120,72,2.3,6,4
120,73,2.3,6,4
120,94,2.4,6,4
120,95,2.4,6,4
120,116,2.3,6,4
120,117,2.3,6,4
120,138,2.3,6,4
120,139,2.3,6,4
120,154,2.3,6,4
120,155,2.3,6,4
120,8,2.3,6,5
120,9,2.3,6,5
120,30,2.3,6,5
120,31,2.3,6,5
120,52,2.3,6,5
120,53,2.3,6,5
120,74,2.3,6,5
120,75,2.3,6,5
120,96,2.3,6,5
120,97,2.3,6,5
120,118,2.3,6,5
120,119,2.3,6,5
120,140,2.3,6,5
120,141,2.3,6,5
120,156,2.3,6,5
120,157,2.3,6,5
120,10,2.3,6,6
120,11,2.3,6,6
120,32,2.3,6,6
120,33,2.3,6,6
120,54,2.3,6,6
120,55,2.3,6,6
120,76,2.3,6,6
120,77,2.3,6,6
120,98,2.3,6,6
120,99,2.3,6,6
120,120,0.0,6,6
120,121,2.3,6,6
120,142,2.3,6,6
120,143,2.3,6,6
120,158,2.3,6,6
120,159,2.3,6,6
120,12,2.4,6,7
120,13,2.4,6,7
120,34,2.3,6,7
120,35,2.4,6,7
120,56,2.3,6,7
120,57,2.3,6,7
120,78,2.3,6,7
120,79,2.3,6,7
120,100,2.3,6,7
120,101,2.4,6,7
120,122,2.3,6,7
120,123,2.3,6,7
120,144,2.3,6,7
120,145,2.3,6,7
120,160,2.3,6,7
120,161,2.3,6,7
120,14,2.4,6,8
120,15,2.4,6,8
120,36,2.4,6,8
120,37,2.4,6,8
120,58,2.4,6,8
120,59,2.4,6,8
120,80,2.3,6,8
120,81,2.3,6,8
120,102,2.4,6,8
120,103,2.4,6,8
120,124,2.4,6,8
120,125,2.4,6,8
120,146,2.3,6,8
120,147,2.3,6,8
120,162,2.3,6,8
120,163,2.3,6,8
120,16,2.4,6,9
120,17,2.4,6,9
120,38,2.4,6,9
120,39,2.4,6,9
120,60,2.4,6,9
120,61,2.3,6,9
120,82,2.3,6,9
120,83,2.3,6,9
120,104,2.4,6,9
120,105,2.4,6,9
120,126,2.3,6,9
120,127,2.4,6,9
120,148,2.3,6,9
120,149,2.3,6,9
120,164,2.3,6,9
120,165,2.3,6,9
120,18,2.4,6,10
120,19,2.4,6,10
120,40,2.3,6,10
120,41,2.3,6,10
120,62,2.3,6,10
120,63,2.3,6,10
120,84,2.3,6,10
120,85,2.3,6,10
120,106,2.4,6,10
120,107,2.4,6,10
120,128,2.3,6,10
120,129,2.3,6,10
120,150,2.3,6,10
120,151,2.3,6,10
120,166,2.3,6,10
120,167,2.3,6,10
120,20,2.3,6,0
120,21,2.3,6,0
120,42,2.3,6,0
120,43,2.3,6,0
120,64,2.3,6,0
120,65,2.3,6,0
120,86,2.3,6,0
120,87,2.3,6,0
120,108,2.3,6,0
120,109,2.3,6,0
120,130,2.3,6,0
120,131,2.3,6,0
120,152,2.3,6,0
120,153,2.3,6,0
120,168,2.3,6,0
120,169,2.3,6,0
121,0,2.4,6,1
121,1,2.4,6,1
121,22,2.4,6,1
121,23,2.4,6,1
121,44,2.3,6,1
121,45,2.3,6,1
121,66,2.3,6,1
121,67,2.3,6,1
121,88,2.3,6,1
121,89,2.3,6,1
121,110,2.3,6,1
121,111,2.3,6,1
121,132,2.3,6,1
121,133,2.3,6,1
121,2,2.4,6,2
121,3,2.4,6,2
121,24,2.4,6,2
121,25,2.4,6,2
121,46,2.4,6,2
121,47,2.4,6,2
121,68,2.3,6,2
121,69,2.3,6,2
121,90,2.4,6,2
121,91,2.4,6,2
121,112,2.3,6,2
121,113,2.4,6,2
121,134,2.3,6,2
121,135,2.3,6,2
121,4,2.4,6,3
121,5,2.4,6,3
121,26,2.4,6,3
121,27,2.4,6,3
121,48,2.4,6,3
121,49,2.4,6,3
121,70,2.3,6,3
121,71,2.3,6,3
121,92,2.4,6,3
121,93,2.4,6,3
121,114,2.4,6,3
121,115,2.4,6,3
121,136,2.3,6,3
121,137,2.4,6,3
121,6,2.4,6,4
121,7,2.4,6,4
121,28,2.4,6,4
121,29,2.4,6,4
121,50,2.3,6,4
121,51,2.3,6,4
121,72,2.3,6,4
121,73,2.3,6,4
121,94,2.4,6,4
121,95,2.4,6,4
121,116,2.4,6,4
121,117,2.4,6,4
121,138,2.3,6,4
121,139,2.3,6,4
121,154,2.3,6,4
121,155,2.3,6,4
121,8,2.4,6,5
121,9,2.4,6,5
121,30,2.3,6,5
121,31,2.3,6,5
121,52,2.3,6,5
121,53,2.3,6,5
121,74,2.3,6,5
121,75,2.3,6,5
121,96,2.3,6,5
121,97,2.3,6,5
121,118,2.3,6,5
121,119,2.3,6,5
121,140,2.3,6,5
121,141,2.3,6,5
121,156,2.3,6,5
121,157,2.3,6,5
121,10,2.4,6,6
121,11,2.4,6,6
121,32,2.3,6,6
121,33,2.3,6,6
121,54,2.3,6,6
121,55,2.3,6,6
121,76,2.3,6,6
121,77,2.3,6,6
121,98,2.3,6,6
121,99,2.4,6,6
121,120,2.3,6,6
121,121,0.0,6,6
121,142,2.3,6,6
121,143,2.3,6,6
121,158,2.3,6,6
121,159,2.3,6,6
121,12,2.4,6,7
121,13,2.4,6,7
121,34,2.4,6,7
121,35,2.4,6,7
121,56,2.3,6,7
121,57,2.3,6,7
121,78,2.3,6,7
121,79,2.3,6,7
121,100,2.4,6,7
121,101,2.4,6,7
121,122,2.3,6,7
121,123,2.4,6,7
121,144,2.3,6,7
121,145,2.3,6,7
121,160,2.3,6,7
121,161,2.3,6,7
121,14,2.4,6,8
121,15,2.4,6,8
121,36,2.4,6,8
121,37,2.4,6,8
121,58,2.4,6,8
121,59,2.4,6,8
121,80,2.4,6,8
121,81,2.3,6,8
121,102,2.4,6,8
121,103,2.4,6,8
121,124,2.4,6,8
121,125,2.4,6,8
121,146,2.4,6,8
121,147,2.4,6,8
121,162,2.3,6,8
121,163,2.3,6,8
121,16,2.4,6,9
121,17,2.4,6,9
121,38,2.4,6,9
121,39,2.4,6,9
121,60,2.4,6,9
121,61,2.4,6,9
121,82,2.3,6,9
121,83,2.4,6,9
121,104,2.4,6,9
121,105,2.4,6,9
121,126,2.4,6,9
121,127,2.4,6,9
121,148,2.3,6,9
121,149,2.3,6,9
121,164,2.3,6,9
121,165,2.3,6,9
121,18,2.4,6,10
121,19,2.4,6,10
121,40,2.4,6,10
121,41,2.4,6,10
121,62,2.3,6,10
121,63,2.3,6,10
121,84,2.3,6,10
121,85,2.3,6,10
121,106,2.4,6,10
121,107,2.4,6,10
121,128,2.4,6,10
121,129,2.3,6,10
121,150,2.3,6,10
121,151,2.3,6,10
121,166,2.3,6,10
121,167,2.3,6,10
121,20,2.4,6,0
121,21,2.4,6,0
121,42,2.3,6,0
121,43,2.3,6,0
121,64,2.3,6,0
121,65,2.3,6,0
121,86,2.3,6,0
121,87,2.3,6,0
121,108,2.4,6,0
121,109,2.4,6,0
121,130,2.3,6,0
121,131,2.3,6,0
121,152,2.3,6,0
121,153,2.3,6,0
121,168,2.3,6,0
121,169,2.3,6,0
142,0,2.3,6,1
142,1,2.4,6,1
142,22,2.3,6,1
142,23,2.3,6,1
142,44,2.3,6,1
142,45,2.3,6,1
142,66,2.3,6,1
142,67,2.3,6,1
142,88,2.3,6,1
142,89,2.3,6,1
142,110,2.3,6,1
142,111,2.3,6,1
142,132,2.3,6,1
142,133,2.3,6,1
142,2,2.4,6,2
142,3,2.4,6,2
142,24,2.4,6,2
142,25,2.4,6,2
142,46,2.3,6,2
142,47,2.3,6,2
142,68,2.3,6,2
142,69,2.3,6,2
142,90,2.3,6,2
142,91,2.3,6,2
142,112,2.3,6,2
142,113,2.3,6,2
142,134,2.3,6,2
142,135,2.3,6,2
142,4,2.4,6,3
142,5,2.4,6,3
142,26,2.4,6,3
142,27,2.4,6,3
142,48,2.3,6,3
142,49,2.3,6,3
142,70,2.3,6,3
142,71,2.3,6,3
142,92,2.3,6,3
142,93,2.4,6,3
142,114,2.3,6,3
142,115,2.3,6,3
142,136,2.3,6,3
142,137,2.3,6,3
142,6,2.3,6,4
142,7,2.4,6,4
142,28,2.3,6,4
142,29,2.3,6,4
142,50,2.3,6,4
142,51,2.3,6,4
142,72,2.3,6,4
142,73,2.3,6,4
142,94,2.4,6,4
142,95,2.4,6,4
142,116,2.3,6,4
142,117,2.3,6,4
142,138,2.3,6,4
142,139,2.3,6,4
142,154,2.3,6,4
142,155,2.3,6,4
142,8,2.3,6,5
142,9,2.3,6,5
142,30,2.3,6,5
142,31,2.3,6,5
142,52,2.3,6,5
142,53,2.3,6,5
142,74,2.3,6,5
142,75,2.3,6,5
142,96,2.3,6,5
142,97,2.3,6,5
142,118,2.3,6,5
142,119,2.3,6,5
142,140,2.3,6,5
142,141,2.3,6,5
142,156,2.3,6,5
142,157,2.3,6,5
142,10,2.3,6,6
142,11,2.3,6,6
142,32,2.3,6,6
142,33,2.3,6,6
142,54,2.3,6,6
142,55,2.3,6,6
142,76,2.3,6,6
142,77,2.3,6,6
142,98,2.3,6,6
142,99,2.3,6,6
142,120,2.3,6,6
142,121,2.3,6,6
142,142,0.0,6,6
142,143,2.3,6,6
142,158,2.3,6,6
142,159,2.3,6,6
142,12,2.4,6,7
142,13,2.3,6,7
142,34,2.3,6,7
142,35,2.3,6,7
142,56,2.3,6,7
142,57,2.3,6,7
142,78,2.3,6,7
142,79,2.3,6,7
142,100,2.3,6,7
142,101,2.3,6,7
142,122,2.3,6,7
142,123,2.3,6,7
142,144,2.3,6,7
142,145,2.3,6,7
142,160,2.3,6,7
142,161,2.3,6,7
142,14,2.4,6,8
142,15,2.4,6,8
142,36,2.4,6,8
142,37,2.4,6,8
142,58,2.4,6,8
142,59,2.3,6,8
142,80,2.3,6,8
142,81,2.3,6,8
142,102,2.4,6,8
142,103,2.4,6,8
142,124,2.4,6,8
142,125,2.3,6,8
142,146,2.3,6,8
142,147,2.3,6,8
142,162,2.3,6,8
142,163,2.3,6,8
142,16,2.4,6,9
142,17,2.4,6,9
142,38,2.4,6,9
142,39,2.4,6,9
142,60,2.3,6,9
142,61,2.3,6,9
142,82,2.3,6,9
142,83,2.3,6,9
142,104,2.4,6,9
142,105,2.4,6,9
142,126,2.3,6,9
142,127,2.3,6,9
142,148,2.3,6,9
142,149,2.3,6,9
142,164,2.3,6,9
142,165,2.3,6,9
142,18,2.4,6,10
142,19,2.4,6,10
142,40,2.3,6,10
142,41,2.3,6,10
142,62,2.3,6,10
142,63,2.3,6,10
142,84,2.3,6,10
142,85,2.3,6,10
142,106,2.4,6,10
142,107,2.4,6,10
142,128,2.3,6,10
142,129,2.3,6,10
142,150,2.3,6,10
142,151,2.3,6,10
142,166,2.3,6,10
142,167,2.3,6,10
142,20,2.3,6,0
142,21,2.3,6,0
142,42,2.3,6,0
142,43,2.3,6,0
142,64,2.3,6,0
142,65,2.3,6,0
142,86,2.3,6,0
142,87,2.3,6,0
142,108,2.3,6,0
142,109,2.3,6,0
142,130,2.3,6,0
142,131,2.3,6,0
142,152,2.3,6,0
142,153,2.3,6,0
142,168,2.3,6,0
142,169,2.3,6,0
143,0,2.3,6,1
143,1,2.4,6,1
143,22,2.3,6,1
143,23,2.3,6,1
143,44,2.3,6,1
143,45,2.3,6,1
143,66,2.3,6,1
143,67,2.3,6,1
143,88,2.3,6,1
143,89,2.3,6,1
143,110,2.3,6,1
143,111,2.3,6,1
143,132,2.3,6,1
143,133,2.3,6,1
143,2,2.4,6,2
143,3,2.4,6,2
143,24,2.4,6,2
143,25,2.4,6,2
143,46,2.3,6,2
143,47,2.3,6,2
143,68,2.3,6,2
143,69,2.3,6,2
143,90,2.3,6,2
143,91,2.4,6,2
143,112,2.3,6,2
143,113,2.3,6,2
143,134,2.3,6,2
143,135,2.3,6,2
143,4,2.4,6,3
143,5,2.4,6,3
143,26,2.4,6,3
143,27,2.4,6,3
143,48,2.3,6,3
143,49,2.3,6,3
143,70,2.3,6,3
143,71,2.3,6,3
143,92,2.3,6,3
143,93,2.4,6,3
143,114,2.3,6,3
143,115,2.3,6,3
143,136,2.3,6,3
143,137,2.3,6,3
143,6,2.3,6,4
143,7,2.4,6,4
143,28,2.3,6,4
143,29,2.3,6,4
143,50,2.3,6,4
143,51,2.3,6,4
143,72,2.3,6,4
143,73,2.3,6,4
143,94,2.4,6,4
143,95,2.4,6,4
143,116,2.3,6,4
143,117,2.3,6,4
143,138,2.3,6,4
143,139,2.3,6,4
143,154,2.3,6,4
143,155,2.3,6,4
143,8,2.3,6,5
143,9,2.3,6,5
143,30,2.3,6,5
143,31,2.3,6,5
143,52,2.3,6,5
143,53,2.3,6,5
143,74,2.3,6,5
143,75,2.3,6,5
143,96,2.3,6,5
143,97,2.3,6,5
143,118,2.3,6,5
143,119,2.3,6,5
143,140,2.3,6,5
143,141,2.3,6,5
143,156,2.3,6,5
143,157,2.3,6,5
143,10,2.3,6,6
143,11,2.3,6,6
143,32,2.3,6,6
143,33,2.3,6,6
143,54,2.3,6,6
143,55,2.3,6,6
143,76,2.3,6,6
143,77,2.3,6,6
143,98,2.3,6,6
143,99,2.3,6,6
143,120,2.3,6,6
143,121,2.3,6,6
143,142,2.3,6,6
143,143,0.0,6,6
143,158,2.3,6,6
143,159,2.3,6,6
143,12,2.4,6,7
143,13,2.4,6,7
143,34,2.3,6,7
143,35,2.3,6,7
143,56,2.3,6,7
143,57,2.3,6,7
143,78,2.3,6,7
143,79,2.3,6,7
143,100,2.3,6,7
143,101,2.4,6,7
143,122,2.3,6,7
143,123,2.3,6,7
143,144,2.3,6,7
143,145,2.3,6,7
143,160,2.3,6,7
143,161,2.3,6,7
143,14,2.4,6,8
143,15,2.4,6,8
143,36,2.4,6,8
143,37,2.4,6,8
143,58,2.4,6,8
143,59,2.3,6,8
143,80,2.3,6,8
143,81,2.3,6,8
143,102,2.4,6,8
143,103,2.4,6,8
143,124,2.4,6,8
143,125,2.3,6,8
143,146,2.3,6,8
143,147,2.3,6,8
143,162,2.3,6,8
143,163,2.3,6,8
143,16,2.4,6,9
143,17,2.4,6,9
143,38,2.4,6,9
143,39,2.4,6,9
143,60,2.3,6,9
143,61,2.3,6,9
143,82,2.3,6,9
143,83,2.3,6,9
143,104,2.4,6,9
143,105,2.4,6,9
143,126,2.3,6,9
143,127,2.3,6,9
143,148,2.3,6,9
143,149,2.3,6,9
143,164,2.3,6,9
143,165,2.3,6,9
143,18,2.4,6,10
143,19,2.4,6,10
143,40,2.3,6,10
143,41,2.3,6,10
143,62,2.3,6,10
143,63,2.3,6,10
143,84,2.3,6,10
143,85,2.3,6,10
143,106,2.4,6,10
143,107,2.4,6,10
143,128,2.3,6,10
143,129,2.3,6,10
143,150,2.3,6,10
143,151,2.3,6,10
143,166,2.3,6,10
143,167,2.3,6,10
143,20,2.3,6,0
143,21,2.3,6,0
143,42,2.3,6,0
143,43,2.3,6,0
143,64,2.3,6,0
143,65,2.3,6,0
143,86,2.3,6,0
143,87,2.3,6,0
143,108,2.3,6,0
143,109,2.3,6,0
143,130,2.3,6,0
143,131,2.3,6,0
143,152,2.3,6,0
143,153,2.3,6,0
143,168,2.3,6,0
143,169,2.3,6,0
158,0,2.3,6,1
158,1,2.3,6,1
158,22,2.3,6,1
158,23,2.3,6,1
158,44,2.3,6,1
158,45,2.3,6,1
158,66,2.3,6,1
158,67,2.3,6,1
158,88,2.3,6,1
158,89,2.3,6,1
158,110,2.3,6,1
158,111,2.3,6,1
158,132,2.3,6,1
158,133,2.3,6,1
158,2,2.4,6,2
158,3,2.4,6,2
158,24,2.3,6,2
158,25,2.3,6,2
158,46,2.3,6,2
158,47,2.3,6,2
158,68,2.3,6,2
158,69,2.3,6,2
158,90,2.3,6,2
158,91,2.3,6,2
158,112,2.3,6,2
158,113,2.3,6,2
158,134,2.3,6,2
158,135,2.3,6,2
158,4,2.4,6,3
158,5,2.4,6,3
158,26,2.3,6,3
158,27,2.4,6,3
158,48,2.3,6,3
158,49,2.3,6,3
158,70,2.3,6,3
158,71,2.3,6,3
158,92,2.3,6,3
158,93,2.3,6,3
158,114,2.3,6,3
158,115,2.3,6,3
158,136,2.3,6,3
158,137,2.3,6,3
158,6,2.3,6,4
158,7,2.3,6,4
158,28,2.3,6,4
158,29,2.3,6,4
158,50,2.3,6,4
158,51,2.3,6,4
158,72,2.3,6,4
158,73,2.3,6,4
158,94,2.3,6,4
158,95,2.3,6,4
158,116,2.3,6,4
158,117,2.3,6,4
158,138,2.3,6,4
158,139,2.3,6,4
158,154,2.3,6,4
158,155,2.3,6,4
158,8,2.3,6,5
158,9,2.3,6,5
158,30,2.3,6,5
158,31,2.3,6,5
158,52,2.3,6,5
158,53,2.3,6,5
158,74,2.3,6,5
158,75,2.3,6,5
158,96,2.3,6,5
158,97,2.3,6,5
158,118,2.3,6,5
158,119,2.3,6,5
158,140,2.3,6,5
158,141,2.3,6,5
158,156,2.3,6,5
158,157,2.3,6,5
158,10,2.3,6,6
158,11,2.3,6,6
158,32,2.3,6,6
158,33,2.3,6,6
158,54,2.3,6,6
158,55,2.3,6,6
158,76,2.3,6,6
158,77,2.3,6,6
158,98,2.3,6,6
158,99,2.3,6,6
158,120,2.3,6,6
158,121,2.3,6,6
158,142,2.3,6,6
158,143,2.3,6,6
158,158,0.0,6,6
158,159,2.3,6,6
158,12,2.4,6,7
158,13,2.3,6,7
158,34,2.3,6,7
158,35,2.3,6,7
158,56,2.3,6,7
158,57,2.3,6,7
158,78,2.3,6,7
158,79,2.3,6,7
158,100,2.3,6,7
158,101,2.3,6,7
158,122,2.3,6,7
158,123,2.3,6,7
158,144,2.3,6,7
158,145,2.3,6,7
158,160,2.3,6,7
158,161,2.3,6,7
158,14,2.4,6,8
158,15,2.4,6,8
158,36,2.3,6,8
158,37,2.3,6,8
158,58,2.3,6,8
158,59,2.3,6,8
158,80,2.3,6,8
158,81,2.3,6,8
158,102,2.4,6,8
158,103,2.4,6,8
158,124,2.3,6,8
158,125,2.3,6,8
158,146,2.3,6,8
158,147,2.3,6,8
158,162,2.3,6,8
158,163,2.3,6,8
158,16,2.4,6,9
158,17,2.4,6,9
158,38,2.3,6,9
158,39,2.3,6,9
158,60,2.3,6,9
158,61,2.3,6,9
158,82,2.3,6,9
158,83,2.3,6,9
158,104,2.3,6,9
158,105,2.3,6,9
158,126,2.3,6,9
158,127,2.3,6,9
158,148,2.3,6,9
158,149,2.3,6,9
158,164,2.3,6,9
158,165,2.3,6,9
158,18,2.3,6,10
158,19,2.3,6,10
158,40,2.3,6,10
158,41,2.3,6,10
158,62,2.3,6,10
158,63,2.3,6,10
158,84,2.3,6,10
158,85,2.3,6,10
158,106,2.3,6,10
158,107,2.3,6,10
158,128,2.3,6,10
158,129,2.3,6,10
158,150,2.3,6,10
158,151,2.3,6,10
158,166,2.3,6,10
158,167,2.3,6,10
158,20,2.3,6,0
158,21,2.3,6,0
158,42,2.3,6,0
158,43,2.3,6,0
158,64,2.3,6,0
158,65,2.3,6,0
158,86,2.3,6,0
158,87,2.3,6,0
158,108,2.3,6,0
158,109,2.3,6,0
158,130,2.3,6,0
158,131,2.3,6,0
158,152,2.3,6,0
158,153,2.3,6,0
158,168,2.3,6,0
158,169,2.3,6,0
159,0,2.3,6,1
159,1,2.3,6,1
159,22,2.3,6,1
159,23,2.3,6,1
159,44,2.3,6,1
159,45,2.3,6,1
159,66,2.3,6,1
159,67,2.3,6,1
159,88,2.3,6,1
159,89,2.3,6,1
159,110,2.3,6,1
159,111,2.3,6,1
159,132,2.3,6,1
159,133,2.3,6,1
159,2,2.4,6,2
159,3,2.4,6,2
159,24,2.3,6,2
159,25,2.3,6,2
159,46,2.3,6,2
159,47,2.3,6,2
159,68,2.3,6,2
159,69,2.3,6,2
159,90,2.3,6,2
159,91,2.3,6,2
159,112,2.3,6,2
159,113,2.3,6,2
159,134,2.3,6,2
159,135,2.3,6,2
159,4,2.4,6,3
159,5,2.4,6,3
159,26,2.3,6,3
159,27,2.4,6,3
159,48,2.3,6,3
159,49,2.3,6,3
159,70,2.3,6,3
159,71,2.3,6,3
159,92,2.3,6,3
159,93,2.3,6,3
159,114,2.3,6,3
159,115,2.3,6,3
159,136,2.3,6,3
159,137,2.3,6,3
159,6,2.3,6,4
159,7,2.3,6,4
159,28,2.3,6,4
159,29,2.3,6,4
159,50,2.3,6,4
159,51,2.3,6,4
159,72,2.3,6,4
159,73,2.3,6,4
159,94,2.3,6,4
159,95,2.3,6,4
159,116,2.3,6,4
159,117,2.3,6,4
159,138,2.3,6,4
159,139,2.3,6,4
159,154,2.3,6,4
159,155,2.3,6,4
159,8,2.3,6,5
159,9,2.3,6,5
159,30,2.3,6,5
159,31,2.3,6,5
159,52,2.3,6,5
159,53,2.3,6,5
159,74,2.3,6,5
159,75,2.3,6,5
159,96,2.3,6,5
159,97,2.3,6,5
159,118,2.3,6,5
159,119,2.3,6,5
159,140,2.3,6,5
159,141,2.3,6,5
159,156,2.3,6,5
159,157,2.3,6,5
159,10,2.3,6,6
159,11,2.3,6,6
159,32,2.3,6,6
159,33,2.3,6,6
159,54,2.3,6,6
159,55,2.3,6,6
159,76,2.3,6,6
159,77,2.3,6,6
159,98,2.3,6,6
159,99,2.3,6,6
159,120,2.3,6,6
159,121,2.3,6,6
159,142,2.3,6,6
159,143,2.3,6,6
159,158,2.3,6,6
159,159,0.0,6,6
159,12,2.4,6,7
159,13,2.3,6,7
159,34,2.3,6,7
159,35,2.3,6,7
159,56,2.3,6,7
159,57,2.3,6,7
159,78,2.3,6,7
159,79,2.3,6,7
159,100,2.3,6,7
159,101,2.3,6,7
159,122,2.3,6,7
159,123,2.3,6,7
159,144,2.3,6,7
159,145,2.3,6,7
159,160,2.3,6,7
159,161,2.3,6,7
159,14,2.4,6,8
159,15,2.4,6,8
159,36,2.3,6,8
159,37,2.3,6,8
159,58,2.3,6,8
159,59,2.3,6,8
159,80,2.3,6,8
159,81,2.3,6,8
159,102,2.4,6,8
159,103,2.4,6,8
159,124,2.3,6,8
159,125,2.3,6,8
159,146,2.3,6,8
159,147,2.3,6,8
159,162,2.3,6,8
159,163,2.3,6,8
159,16,2.4,6,9
159,17,2.4,6,9
159,38,2.3,6,9
159,39,2.3,6,9
159,60,2.3,6,9
159,61,2.3,6,9
159,82,2.3,6,9
159,83,2.3,6,9
159,104,2.3,6,9
159,105,2.3,6,9
159,126,2.3,6,9
159,127,2.3,6,9
159,148,2.3,6,9
159,149,2.3,6,9
159,164,2.3,6,9
159,165,2.3,6,9
159,18,2.3,6,10
159,19,2.3,6,10
159,40,2.3,6,10
159,41,2.3,6,10
159,62,2.3,6,10
159,63,2.3,6,10
159,84,2.3,6,10
159,85,2.3,6,10
159,106,2.3,6,10
159,107,2.3,6,10
159,128,2.3,6,10
159,129,2.3,6,10
159,150,2.3,6,10
159,151,2.3,6,10
159,166,2.3,6,10
159,167,2.3,6,10
159,20,2.3,6,0
159,21,2.3,6,0
159,42,2.3,6,0
159,43,2.3,6,0
159,64,2.3,6,0
159,65,2.3,6,0
159,86,2.3,6,0
159,87,2.3,6,0
159,108,2.3,6,0
159,109,2.3,6,0
159,130,2.3,6,0
159,131,2.3,6,0
159,152,2.3,6,0
159,153,2.3,6,0
159,168,2.3,6,0
159,169,2.3,6,0
12,0,2.4,7,1
12,1,2.4,7,1
12,22,2.4,7,1
12,23,2.4,7,1
12,44,2.4,7,1
12,45,2.4,7,1
12,66,2.4,7,1
12,67,2.4,7,1
12,88,2.4,7,1
12,89,2.4,7,1
12,110,2.4,7,1
12,111,2.4,7,1
12,132,2.4,7,1
12,133,2.4,7,1
12,2,2.4,7,2
12,3,2.4,7,2
12,24,2.4,7,2
12,25,2.4,7,2
12,46,2.4,7,2
12,47,2.4,7,2
12,68,2.4,7,2
12,69,2.4,7,2
12,90,2.4,7,2
12,91,2.4,7,2
12,112,2.4,7,2
12,113,2.4,7,2
12,134,2.4,7,2
12,135,2.4,7,2
12,4,2.4,7,3
12,5,2.4,7,3
12,26,2.4,7,3
12,27,2.4,7,3
12,48,2.4,7,3
12,49,2.4,7,3
12,70,2.4,7,3
12,71,2.4,7,3
12,92,2.4,7,3
12,93,2.4,7,3
12,114,2.4,7,3
12,115,2.4,7,3
12,136,2.4,7,3
12,137,2.4,7,3
12,6,2.4,7,4
12,7,2.4,7,4
12,28,2.4,7,4
12,29,2.4,7,4
12,50,2.4,7,4
12,51,2.4,7,4
12,72,2.4,7,4
12,73,2.4,7,4
12,94,2.4,7,4
12,95,2.4,7,4
12,116,2.4,7,4
12,117,2.4,7,4
12,138,2.4,7,4
12,139,2.4,7,4
12,154,2.4,7,4
12,155,2.4,7,4
12,8,2.4,7,5
12,9,2.4,7,5
12,30,2.4,7,5
12,31,2.4,7,5
12,52,2.4,7,5
12,53,2.4,7,5
12,74,2.4,7,5
12,75,2.4,7,5
12,96,2.4,7,5
12,97,2.4,7,5
12,118,2.4,7,5
12,119,2.4,7,5
12,140,2.4,7,5
12,141,2.4,7,5
12,156,2.3,7,5
12,157,2.3,7,5
12,10,2.4,7,6
